recall_id,manufacturer,model_original,model_key,production_from,production_to,recall_start_date,recall_count,recall_reason,recall_category,source_url,official_check_url,loaded_at
REC-FBD2D81DFB414816,현대자동차,포터II 일렉트릭(HR EV),HYU_PORTER,2022-06-13,2024-02-27,2025-09-05,14,"일부 차량에서 고전압배터리 케이스 사후관리용 부품 불량으로 인해 프로펠러 샤프트와 케이스 간의 간섭 부위가 절삭되지 않은 부품이 장착되어, 프로펠러 샤프트에 충격 피로 누적 시 파손 및 동력 전달 불가로 차량 멈춤 가능성이 있는 결함",엔진·동력장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-1A35BE080CFBBC2E,현대자동차,팰리세이드(LX3),HYU_PALISADE,2024-12-24,2025-07-19,2025-09-16,14943,"일부 차량에서 전방 후드 래치 설계 미흡으로 인해 과속방지턱을 주행할 경우 전방 후드 열림 현상이 발생할 수 있으며, 전방 시야 확보가 불가하여 주행 안정성 저하 가능성이 있는 결함",차체·구조,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-893DD89C9E0062C7,현대자동차,팰리세이드 하이브리드(LX3 HEV),HYU_PALISADE,2025-03-21,2025-07-18,2025-09-16,12713,"일부 차량에서 전방 후드 래치 설계 미흡으로 인해 과속방지턱을 주행할 경우 전방 후드 열림 현상이 발생할 수 있으며, 전방 시야 확보가 불가하여 주행 안정성 저하 가능성이 있는 결함",차체·구조,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-381BECABEDDC4093,기아,EV3,KIA_EV3,2025-07-01,2025-07-09,2025-09-24,102,"기아㈜에서는 EV3(SV), EV4(CT) 일부 차량에서 차량 내부 A필러(LH) 트림 테더클립 미체결로 인한 들뜸으로 커튼 에어백 전개 시 A필러(LH) 트림이 이탈되어 고객 상해 발생 가능성이 있는 결함이 확인되어 제작결함시정을 하고자 함 (결함인지일 : ‘25. 8. 29) ※ 테더클립 : 커튼에어백 전개 시 A필러 트림이 완전히 이탈되지 않고 적당히 열리면서 커튼 에어백만 전개 될 수 있도록 하는 장치",탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-978EC9C0E4042F41,현대자동차,포터2(HR),HYU_PORTER,2023-11-29,2025-03-04,2025-09-25,60934,포터2(HR) LPG 엔진 일부 차량에서 장력조절장치(텐셔너) 고정볼트 체결부 형상 설계 불량으로 인해 고정볼트가 풀려 구동벨트가 이탈되는 경우 파워스티어링 펌프 작동불량에 의해 핸들 조향이 정상적으로 되지 않아 안전에 지장을 줄 가능성이 있는 결함이 확인되어 제작결함 시정을 하고자 함,조향장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-4027C2DAE1821C9A,기아,봉고Ⅲ (PU),KIA_BONGO3,2023-12-05,2025-02-05,2025-09-25,33990,봉고Ⅲ (PU) LPG 엔진 일부 차량에서 장력조절장치(텐셔너) 체결부 형상 설계 불량으로 인해 고정볼트가 풀려 구동벨트가 이탈되는 경우 파워스티어링 펌프 작동불량에 의해 핸들 조향이 정상적으로 되지 않아 안전에 지장을 줄 가능성,조향장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-8AE8F5DB6C9CC0E6,현대자동차,아이오닉6(CE),HYU_IONIQ6,2022-08-17,2024-10-29,2025-10-24,24705,"아이오닉6(CE) 일부 차량에서 충전도어 외부 커버 설계 미흡으로 인해 체결력이 부족하여, 주행 중 부품 이탈로 인한 사고 발생 가능성이 있는 결함이 발견됨",차체·구조,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-082D26A87D25427E,현대자동차,코나(OS),HYU_KONA,2018-03-29,2020-08-27,2025-10-29,2507,"현대자동차㈜에서는 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 연료필터 설계오류(유리섬유 성분 사용)로 인해 여과지의 유리섬유 성분이 탈락되어 고압펌프로 유입되면 고압펌프의 내부 부품이 손상되어 연료분사가 정상적으로 작동되지 않아 시동이 꺼질 가능성이 있는 결함이 발견되어 (결함인지일 : ’22. 5. 10) ’22. 7. 11 부터 시정조치를 진행하였음 시정조치 이후 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 기 조치차량 및 조치 대상 외 차량에서 고압펌프 및 연료계 부품 내부 잔존 연료필터 유리섬유 등 이물로 인해 고압펌프 내부가 손상되어 연료분사가 정상적으로 작동되지 않아 주행중 시동이 꺼질 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함",연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-27743E10A72BE63A,현대자동차,투싼(TL),HYU_TUCSON,2018-01-15,2020-09-28,2025-10-29,13697,"현대자동차㈜에서는 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 연료필터 설계오류(유리섬유 성분 사용)로 인해 여과지의 유리섬유 성분이 탈락되어 고압펌프로 유입되면 고압펌프의 내부 부품이 손상되어 연료분사가 정상적으로 작동되지 않아 시동이 꺼질 가능성이 있는 결함이 발견되어 (결함인지일 : ’22. 5. 10) ’22. 7. 11 부터 시정조치를 진행하였음 시정조치 이후 코나(OS), 투싼(TL) 디젤 1.6 엔진 장착 일부 차량에서 기 조치차량 및 조치 대상 외 차량에서 고압펌프 및 연료계 부품 내부 잔존 연료필터 유리섬유 등 이물로 인해 고압펌프 내부가 손상되어 연료분사가 정상적으로 작동되지 않아 주행중 시동이 꺼질 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함",연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-3D024A7031F0E967,기아,셀토스 (SP2),KIA_SELTOS,2019-07-04,2021-12-31,2025-10-29,18118,"기아㈜에서는 셀토스(SP2), 스포티지(QL) 디젤 1.6 엔진 장착 일부 차량에서 연료필터 설계오류(유리섬유 성분 사용)로 인해 여과지의 유리섬유 성분이 탈락되어 고압펌프로 유입되면 고압펌프의 내부 부품이 손상되어 연료분사가 정상적으로 작동되지 않아 시동이 꺼질 가능성이 있는 결함이 발견되어 (결함인지일 : ’22. 5. 10) ’22. 7. 11 부터 시정조치를 진행하였음 시정조치 이후 셀토스(SP2), 스포티지(QL) 디젤 1.6 엔진 장착 일부 차량에서 기 조치차량 및 조치 대상 외 차량에서 고압펌프 및 연료계 부품 내부 잔존 연료필터 유리섬유 등 이물로 인해 고압펌프 내부가 손상되어 연료분사가 정상적으로 작동되지 않아 주행중 시동이 꺼질 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함 (결함인지일 : ’25. 9. 30)",연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-D9A940366E414FAA,기아,스포티지 (QL),KIA_SPORTAGE,2018-06-29,2021-07-09,2025-10-29,11562,"기아㈜에서는 셀토스(SP2), 스포티지(QL) 디젤 1.6 엔진 장착 일부 차량에서 연료필터 설계오류(유리섬유 성분 사용)로 인해 여과지의 유리섬유 성분이 탈락되어 고압펌프로 유입되면 고압펌프의 내부 부품이 손상되어 연료분사가 정상적으로 작동되지 않아 시동이 꺼질 가능성이 있는 결함이 발견되어 (결함인지일 : ’22. 5. 10) ’22. 7. 11 부터 시정조치를 진행하였음 시정조치 이후 셀토스(SP2), 스포티지(QL) 디젤 1.6 엔진 장착 일부 차량에서 기 조치차량 및 조치 대상 외 차량에서 고압펌프 및 연료계 부품 내부 잔존 연료필터 유리섬유 등 이물로 인해 고압펌프 내부가 손상되어 연료분사가 정상적으로 작동되지 않아 주행중 시동이 꺼질 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함 (결함인지일 : ’25. 9. 30)",연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-33536F007F91597C,현대자동차,포터II 일렉트릭(HR EV),HYU_PORTER,2019-07-19,2025-03-05,2025-10-30,85355,현대자동차㈜에서는 포터II 일렉트릭(HR EV) 일부 차량에서 배터리관리시스템(BMS) 진단로직 설계 미흡으로 배터리셀 미세 단락 등 문제 발생시 이를 사전에 감지하지 못해 고전압배터리 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-FE50BED9752803EC,기아,봉고Ⅲ 전기차(PUEV),KIA_BONGO3,2020-01-15,2025-04-15,2025-10-30,54532,봉고Ⅲ 전기차 (PU EV) 일부 차량에서 배터리관리시스템(BMS) 진단로직 설계 미흡으로 배터리셀 미세 단락 등 문제 발생시 이를 사전에 감지하지 못해 고전압배터리 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-56C95D7D9CC78270,현대자동차,스타리아 하이브리드 (US4 HEV),HYU_STARIA,2024-02-29,2025-08-18,2025-12-12,12851,현대자동차㈜에서는 스타리아 하이브리드(US4 HEV) 일부 차량에서 하이브리드 통합 제어기(HPCU) 소프트웨어 설계 오류로 동절기 원격시동 및 히터 작동 등 전장 고부하 시 하이브리드 통합 제어기(HPCU) 소손 발생 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-298A20093DCD562F,기아,카니발 하이브리드(KA4 HEV),KIA_CARNIVAL,2023-12-14,2025-04-10,2025-12-12,51286,"기아㈜에서는 카니발 하이브리드(KA4 HEV) 일부 차량에서 하이브리드 통합 제어기(HPCU) 소프트웨어 설계 오류로 동절기 원격시동 및 히터 작동 등 전장 고부하 시 하이브리드 통합 제어기(HPCU) 소손 발생 가능성이 있는 결함이 발견되어 제작결함시정을 하고자 함 ※ 하이브리드 통합 제어기(HPCU, Hybrid Power Control Unit) : 모터 구동을 위해 인버터, LDC 등을 포함하여 제어하는 장치",전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-8B119D194A0DEA1C,현대자동차,포터II(HR),HYU_PORTER,2024-02-01,2025-06-10,2025-12-19,71677,일부 차량에서 변속 케이블 체결부 설계 오류로 인해 변속 케이블이 고정되지 않고 이탈되어 운전자의 의도와 상이한 변속 상태로 차량 움직임이 발생하여 사고가 발생할 가능성이 있는 결함,엔진·동력장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
